NIVEL_DETALLE,SECTOR_NOMBRE,PLIEGO,EJECUTORA,TIPO_ACT_PROY_NOMBRE,GENERICA,FUENTE_FINANCIAMIENTO,RUBRO,RUBRO_NOMBRE,PRODUCTO_PROYECTO,PROGRAMA_PPTO,SEC_FUNC,CLASIFICADOR,ANO_EJE,MES_EJE,MES,pim,certificado,comp_anual,comprometido,devengado,FECHA_ACTUALIZACION_ARCHIVO
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,16,2.3.2.5.1.99.DE OTROS BIENES Y ACTIVOS,2026,7,Jul,0.0,1263.19,1263.19,1263.19,13762.5,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,14,2.3.2.2.5.1.DIFUSIÓN EN EL DIARIO OFICIAL,2026,7,Jul,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,2664398. MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SUMINISTRO ELECTRICO DOMICILIARIO EN ZONAS RURALES EN 4 UNIDADES PRODUCTORAS 4 DISTRITOS DE LA PROVINCIA DE SAN PABLO - DEPARTAMENTO DE CAJAMARCA,0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,147,2.6.2.3.3.3.COSTO DE CONSTRUCCION POR CONTRATA,2026,7,Jul,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,3. RECURSOS POR OPERACIONES OFICIALES DE CREDITO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,2521231. PROGRAMA PLAN DE INVERSIONES DE TRANSMISION (PIT). RECUPERACION ECONOMICA POST COVID-19 EN PERU,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,94,2.6.8.1.4.1.GASTO POR LA CONTRATACION DE PERSONAL,2026,7,Jul,0.0,0.0,0.0,356300.32,356300.32,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,5. RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES","2300330. CREACION DEL SISTEMA DE ELECTRIFICACION RURAL JAEN IV ETAPA, DEPARTAMENTO DE CAJAMARCA",0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,24,2.6.2.3.3.3.COSTO DE CONSTRUCCION POR CONTRATA,2026,7,Jul,0.0,0.0,302493.91,302493.91,302493.91,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,46,2.1.1.13.1.1.CONTRATO ADMINISTRATIVO DE SERVICIOS - INDETERMINADO,2026,7,Jul,0.0,0.0,0.0,44105.44,44105.44,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,35,2.3.2.7.11.99.SERVICIOS DIVERSOS,2026,7,Jul,0.0,25000.0,25000.0,25000.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,30,2.1.1.1.2.1.ASIGNACION A FONDOS PARA PERSONAL,2026,7,Jul,0.0,0.0,0.0,8820.0,8820.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,15,2.3.2.2.1.1.SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,2026,7,Jul,0.0,0.0,0.0,0.0,53629.7,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,44,2.3.2.2.2.1.SERVICIO DE TELEFONIA MOVIL,2026,7,Jul,0.0,0.0,0.0,0.0,17599.29,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,12,2.3.2.2.3.99.OTROS SERVICIOS DE COMUNICACION,2026,7,Jul,0.0,10360.42,10360.42,10360.42,10280.85,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,48,2.3.2.9.1.1.LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL,2026,7,Jul,0.0,0.0,0.0,0.0,126000.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,28,2.3.1.11.1.1.PARA EDIFICIOS Y ESTRUCTURAS,2026,7,Jul,0.0,8547.0,8547.0,8547.0,23412.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,48,2.1.1.13.1.2.CONTRATO ADMINISTRATIVO DE SERVICIOS - TRANSITORIO,2026,7,Jul,0.0,0.0,0.0,20592.57,20592.57,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,23,2.1.1.13.1.2.CONTRATO ADMINISTRATIVO DE SERVICIOS - TRANSITORIO,2026,7,Jul,0.0,0.0,0.0,15600.0,15600.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,13,2.3.2.6.2.1.CARGOS BANCARIOS,2026,7,Jul,0.0,0.0,0.0,840.0,840.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,91,2.3.1.2.1.2.TEXTILES Y ACABADOS TEXTILES,2026,7,Jul,0.0,0.0,0.0,0.0,19266.91,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,0068. REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES,1,2.3.2.7.11.99.SERVICIOS DIVERSOS,2026,7,Jul,0.0,-822.3,-1142.0,153.6,-683.9,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,27,2.1.3.1.1.15.CONTRIBUCIONES A ESSALUD DE CONTRATO ADMINISTRATIVO DE SERVICIOS,2026,7,Jul,0.0,0.0,0.0,1336.5,1336.5,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,24,2.3.2.6.1.2.GASTOS NOTARIALES,2026,7,Jul,0.0,0.0,0.0,440.0,440.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,10,2.3.2.7.9.99.OTROS RELACIONADOS A ORGANIZACION DE EVENTOS,2026,7,Jul,0.0,29519.6,29519.6,29519.6,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,2705524. CREACION DEL SERVICIO DE SUMINISTRO ELECTRICO DOMICILIARIO EN ZONAS RURALES EN 26 UNIDADES PRODUCTORAS 26 DISTRITOS DE 4 PROVINCIAS DEL DEPARTAMENTO DE APURIMAC,0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,155,2.6.2.3.3.3.COSTO DE CONSTRUCCION POR CONTRATA,2026,7,Jul,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,"2599241. AMPLIACION DEL SERVICIO DE SUMINISTRO ELECTRICO DOMICILIARIO EN ZONAS URBANAS EN LA LOCALIDAD DE SAN GABAN, CON EL SUBSISTEMA DE DISTRIBUCION EN RED PRIMARIA EN 22.9 KV Y SECUNDARIA EN 0.38-0.22 KV. DEL DISTRITO DE SAN GABAN DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO",0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,74,2.6.2.3.3.3.COSTO DE CONSTRUCCION POR CONTRATA,2026,7,Jul,0.0,213472.72,139652.06,139652.06,139652.06,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,56,2.3.2.7.11.99.SERVICIOS DIVERSOS,2026,7,Jul,0.0,8000.0,8258.0,8149.7,258.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,28,2.3.1.6.1.4.DE SEGURIDAD,2026,7,Jul,0.0,1659.0,1654.62,1654.62,1824.62,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,8,2.3.1.11.1.5.OTROS MATERIALES DE MANTENIMIENTO,2026,7,Jul,0.0,0.0,0.0,120.0,120.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,8,"2.3.2.7.11.3.SERVICIOS RELACIONADOS CON FLORERIA, JARDINERIA Y OTRAS ACTIVIDADES SIMILARES",2026,7,Jul,0.0,0.0,0.0,25.0,25.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,10,2.1.3.1.1.1.APORTES A LOS FONDOS DE SALUD,2026,7,Jul,0.0,0.0,0.0,1866.57,4.86,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,2722751. CREACION DEL SERVICIO DE SUMINISTRO ELECTRICO DOMICILIARIO EN ZONAS RURALES EN SER SAN PABLO DISTRITO DE SAN PABLO DE LA PROVINCIA DE MARISCAL RAMON CASTILLA DEL DEPARTAMENTO DE LORETO,0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,145,2.6.2.3.3.3.COSTO DE CONSTRUCCION POR CONTRATA,2026,7,Jul,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,28,2.1.3.1.1.15.CONTRIBUCIONES A ESSALUD DE CONTRATO ADMINISTRATIVO DE SERVICIOS,2026,7,Jul,0.0,0.0,0.0,8590.5,8590.5,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,11,2.3.2.1.2.1.PASAJES Y GASTOS DE TRANSPORTE,2026,7,Jul,0.0,1603.6,1603.6,1603.6,5719.62,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,56,2.3.2.9.1.1.LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL,2026,7,Jul,0.0,27000.0,27000.0,27000.0,174000.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,46,"2.3.2.7.10.1.SEMINARIOS ,TALLERES Y SIMILARES ORGANIZADOS POR LA  INSTITUCION",2026,7,Jul,0.0,10500.0,10401.7,10401.7,73401.7,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,46,2.3.2.1.2.1.PASAJES Y GASTOS DE TRANSPORTE,2026,7,Jul,0.0,0.0,125.0,365.0,125.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,24,2.3.1.1.1.1.ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,2026,7,Jul,0.0,0.0,0.0,14.7,14.7,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,91,2.1.3.1.1.13.CONTRIBUCIONES A ESSALUD DEL PERSONAL ADMINISTRATIVO,2026,7,Jul,0.0,0.0,0.0,21920.08,21920.08,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,91,"2.3.1.5.1.2.PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",2026,7,Jul,0.0,0.0,11597.98,11597.98,11597.98,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,5. RECURSOS DETERMINADOS,18,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",2661515. CREACION DEL SERVICIO DE SUMINISTRO ELECTRICO DOMICILIARIO EN ZONAS RURALES EN 4 UNIDADES PRODUCTORAS 4 DISTRITOS DE LA PROVINCIA DE BOLIVAR DEL DEPARTAMENTO DE LA LIBERTAD,0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,81,2.6.8.1.4.3.GASTO POR LA CONTRATACION DE SERVICIOS,2026,7,Jul,0.0,0.0,98298.25,98298.25,98298.25,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,PROYECTO,2.6.ADQUISICION DE ACTIVOS NO FINANCIEROS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,"2661593. CREACION DEL SERVICIO DE SUMINISTRO ELECTRICO DOMICILIARIO EN ZONAS RURALES EN 3 UNIDADES PRODUCTORAS 3 DISTRITOS DE LAS PROVINCIAS DE LAURICOCHA, HUANUCO DEL DEPARTAMENTO DE HUANUCO",0046. ACCESO Y USO DE LA ELECTRIFICACION RURAL,150,2.6.2.3.3.3.COSTO DE CONSTRUCCION POR CONTRATA,2026,7,Jul,0.0,0.0,0.0,0.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,005. MEM - DIRECCION GENERAL DE ELECTRIFICACION RURAL,ACTIVIDAD,2.4.DONACIONES Y TRANSFERENCIAS,3. RECURSOS POR OPERACIONES OFICIALES DE CREDITO,19,RECURSOS POR OPERACIONES OFICIALES DE CREDITO,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,114,2.4.2.3.1.4.A OTRAS ENTIDADES PUBLICAS,2026,7,Jul,0.0,5955449.4,5404371.82,0.0,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9001. ACCIONES CENTRALES,20,2.1.1.13.1.2.CONTRATO ADMINISTRATIVO DE SERVICIOS - TRANSITORIO,2026,7,Jul,0.0,0.0,0.0,15600.0,15600.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.3.BIENES Y SERVICIOS,2. RECURSOS DIRECTAMENTE RECAUDADOS,09,RECURSOS DIRECTAMENTE RECAUDADOS,,9002. ASIGNACIONES PRESUPUESTARIAS QUE NO RESULTAN EN PRODUCTOS,49,2.3.2.1.2.1.PASAJES Y GASTOS DE TRANSPORTE,2026,7,Jul,0.0,1445.0,1444.1,1444.1,1444.1,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,24,2.1.1.1.1.2.PERSONAL ADMINISTRATIVO NOMBRADO (REGIMEN PUBLICO),2026,7,Jul,0.0,0.0,0.0,8854.0,8853.92,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,15,"2.3.1.5.3.1.ASEO, LIMPIEZA Y TOCADOR",2026,7,Jul,0.0,0.0,0.0,0.0,6514.38,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,016. M. DE ENERGIA Y MINAS,001. MINISTERIO DE ENERGIA Y MINAS-CENTRAL,ACTIVIDAD,2.1.PERSONAL Y OBLIGACIONES SOCIALES,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,30,2.1.1.1.1.8.PERSONAL DE LA LEY SERVIR (RÉGIMEN DEL SERVICIO CIVIL),2026,7,Jul,0.0,0.0,0.0,16687.5,16687.5,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,11,2.3.2.5.1.99.DE OTROS BIENES Y ACTIVOS,2026,7,Jul,0.0,571.04,571.04,571.04,0.0,2026-09-05 08:35:06
Detalle MINEM,ENERGIA Y MINAS,221. INSTITUTO GEOLOGICO MINERO Y METALURGICO,001. INSTITUTO GEOLOGICO MINERO Y METALURGICO,ACTIVIDAD,2.3.BIENES Y SERVICIOS,1. RECURSOS ORDINARIOS,00,RECURSOS ORDINARIOS,,9001. ACCIONES CENTRALES,13,2.3.2.1.2.99.OTROS GASTOS,2026,7,Jul,0.0,2503.5,2503.5,4219.0,4219.0,2026-09-05 08:35:06
